target_id 	 Ck_1 	 CK_2 	 CK_3 	 ET_1 	 ET_2 	 ET_3 	 MJ_1 	 MJ_2 	 MJ_3 
CRO_T121343	0	0	1	1	0	1	1	0	1
CRO_T121344	299	246	324	308	377	249	363	405	362
CRO_T121345	0	0	0	0	0	0	3	2	2
CRO_T121346	0	0	0	0	0	0	1	1	1
CRO_T121347	59	46	78	64	66	34	65	73	71
CRO_T121348	189	152	210	190	184	109	198	207	191
CRO_T121349	75	71	110	94	96	56	92	89	92
CRO_T121350	1	1	2	2	1	1	1	1	1
CRO_T121351	49	50	61	59	55	60	53	53	54
CRO_T121352	13	13	12	14	9	10	10	10	11
CRO_T121353	6	6	8	11	8	11	12	9	6
CRO_T121354	1	1	1	1	1	1	1	1	0
CRO_T121355	53	51	55	55	56	57	55	55	54
CRO_T121356	0	0	0	0	0	0	0	0	0
CRO_T121357	14	11	16	20	16	13	13	16	13
CRO_T121358	292	258	207	236	239	233	248	233	249
CRO_T121359	49	49	59	53	60	62	52	50	53
CRO_T121360	13	12	14	13	13	14	15	14	16
CRO_T121361	10	9	11	11	7	12	13	13	12
CRO_T121362	8	8	7	7	5	8	10	8	11
CRO_T121363	0	0	0	0	0	0	0	0	0
CRO_T121364	16	10	44	36	33	21	12	14	13
CRO_T121365	0	0	0	0	0	0	0	0	0
CRO_T121366	9	13	10	8	10	9	8	7	9
CRO_T121367	45	48	46	55	38	55	47	47	48
CRO_T121368	6	8	10	7	7	9	9	7	10
CRO_T121369	36	31	40	38	37	38	41	39	40
CRO_T121370	28	29	46	36	35	32	35	41	36
CRO_T121371	19	15	25	25	20	25	21	21	20
CRO_T121372	39	44	36	43	40	53	39	36	41
CRO_T121373	0	0	0	0	0	0	0	0	0
CRO_T121374	9	8	13	11	10	10	16	13	12
CRO_T121375	34	34	36	40	32	37	42	34	39
CRO_T121377	2	2	0	1	1	3	2	0	2
CRO_T121378	0	0	0	0	0	0	0	0	0
CRO_T121379	14	14	14	16	13	18	12	14	15
CRO_T121380	23	22	24	28	22	26	24	19	21
CRO_T121381	8	9	8	8	7	8	4	3	4
CRO_T121382	115	104	112	124	102	117	144	132	146
CRO_T121383	8	7	9	10	7	7	9	9	11
CRO_T121384	126	109	121	108	106	112	125	118	128
CRO_T121385	59	60	64	68	59	73	70	66	69
CRO_T121386	61	49	51	57	50	49	81	77	79
CRO_T121387	0	0	0	0	0	1	0	0	0
CRO_T121388	0	1	1	2	1	1	2	1	1
CRO_T121389	0	0	0	0	0	0	0	0	0
CRO_T121390	0	0	0	0	0	0	0	0	0
CRO_T121391	0	0	0	0	0	0	0	0	0
CRO_T121392	0	0	0	0	0	0	0	0	0
CRO_T121393	113	128	120	116	106	149	96	91	97
CRO_T121394	84	81	96	63	70	98	363	397	377
CRO_T121395	8	8	11	10	10	10	10	9	9
CRO_T121396	36	39	29	29	27	26	30	28	31
CRO_T121397	221	224	224	206	254	189	212	216	206
CRO_T121398	0	0	0	0	0	0	0	0	0
CRO_T121399	1	1	0	1	0	1	1	0	1
CRO_T121400	45	41	45	48	70	42	26	39	27
CRO_T121401	5	5	4	5	6	4	4	5	3
CRO_T121402	2	1	1	1	1	2	3	2	2
CRO_T121403	85	82	96	100	85	108	94	92	97
CRO_T121405	52	57	61	59	51	67	57	54	62
CRO_T121406	3	2	3	3	4	3	2	3	2
CRO_T121408	14	13	18	16	19	15	14	16	15
CRO_T121409	7	8	9	7	7	8	7	8	7
CRO_T121410	111	128	99	122	102	144	130	94	129
CRO_T121411	107	101	116	117	101	116	121	117	115
CRO_T121412	5	5	5	5	5	6	6	5	6
CRO_T121413	135	153	205	128	200	177	116	127	119
CRO_T121414	0	0	0	0	0	0	0	0	0
CRO_T121415	18	18	23	20	19	25	21	19	21
CRO_T121416	4	3	6	9	3	10	7	5	4
CRO_T121417	21170	23855	17832	19069	21867	19159	19506	18889	19242
CRO_T121418	4	7	4	3	5	1	4	4	1
CRO_T121419	25716	27752	20903	23129	24644	23029	25838	23009	26024
CRO_T121420	21	22	23	31	24	22	20	22	22
CRO_T121421	9	9	6	11	11	13	8	8	8
CRO_T121422	33	32	27	36	31	32	33	34	33
CRO_T121424	17	15	18	17	17	17	18	17	20
CRO_T121425	16	17	14	16	16	19	18	13	16
CRO_T121426	3	2	5	5	5	4	3	3	3
CRO_T121427	346	415	383	396	312	475	449	369	445
CRO_T121428	53	45	79	56	53	44	67	71	67
CRO_T121429	7	7	10	10	6	8	8	7	6
CRO_T121430	16	13	15	17	15	16	19	17	17
CRO_T121431	13	16	13	18	13	15	18	10	18
CRO_T121432	9	13	11	11	11	16	11	9	12
CRO_T121433	9	8	6	7	4	12	10	5	7
CRO_T121434	62	58	61	52	53	59	55	58	58
CRO_T121435	36	37	36	37	27	44	33	28	32
CRO_T121436	36	37	32	37	36	32	45	49	45
CRO_T121437	54	51	46	49	42	50	41	38	44
CRO_T121438	21	21	22	24	25	22	18	18	18
CRO_T121439	29	24	28	29	28	24	24	27	23
CRO_T121440	7	6	8	7	7	6	6	6	7
CRO_T121441	3	3	6	5	5	3	4	3	5
CRO_T121442	12	11	11	10	11	11	10	9	9
CRO_T121443	7	8	10	9	9	8	7	5	6
CRO_T121444	1	2	1	4	3	1	2	2	3
CRO_T121445	3	2	3	2	3	3	2	2	2
CRO_T121446	7	4	11	11	9	6	6	7	5
CRO_T121447	45	41	57	55	45	46	47	50	48
CRO_T121448	4	1	3	2	3	4	3	2	2
CRO_T121449	36	33	48	45	32	38	42	46	45
CRO_T121451	3	4	7	7	5	5	3	5	4
CRO_T121452	2	3	4	5	4	4	2	3	2
CRO_T121453	0	0	0	0	1	0	0	0	0
CRO_T121454	0	0	0	1	0	0	0	0	0
CRO_T121455	0	0	0	0	0	0	0	0	0
CRO_T121458	11	10	13	13	15	13	13	14	12
CRO_T121459	13	12	12	14	14	12	9	10	10
CRO_T121460	6	5	7	7	4	6	5	6	6
CRO_T121461	4	4	5	5	3	4	3	3	2
CRO_T121462	556	657	526	547	433	712	670	514	682
CRO_T121463	41	40	34	40	39	43	36	35	43
CRO_T121464	36	44	58	51	56	46	45	43	49
CRO_T121465	69	58	84	79	64	47	33	43	31
CRO_T121466	1	1	1	0	0	1	1	0	0
CRO_T121467	7	6	7	5	6	4	5	5	6
CRO_T121468	3	2	5	3	3	4	2	3	3
CRO_T121469	105	83	105	92	129	85	72	99	72
CRO_T121470	13	13	18	20	16	15	15	16	14
CRO_T121471	32	33	37	38	27	35	39	34	41
CRO_T121472	6	5	7	6	6	6	6	6	6
CRO_T121473	1	1	1	1	1	1	2	1	2
CRO_T121474	3	1	2	2	2	3	1	2	1
CRO_T121475	5	5	4	5	4	5	5	4	4
CRO_T121477	1	2	1	2	1	3	1	0	2
CRO_T121478	49	43	53	55	46	52	54	55	50
CRO_T121479	2	4	12	22	9	8	5	14	6
CRO_T121480	36	55	62	51	52	63	51	42	47
CRO_T121481	80	91	93	88	83	100	99	90	100
CRO_T121482	4	6	4	3	5	3	5	5	4
CRO_T121483	17	19	21	20	20	21	20	19	19
CRO_T121484	31	27	40	35	31	32	21	29	23
CRO_T121485	0	2	3	3	3	2	0	2	2
CRO_T121487	14	14	12	11	13	12	13	12	14
CRO_T121488	14	13	20	17	19	17	16	14	19
CRO_T121489	86	97	93	97	88	94	89	88	94
CRO_T121490	27	25	30	31	26	28	32	32	28
CRO_T121491	0	0	0	0	0	0	0	0	0
CRO_T121492	3	3	2	3	2	3	2	2	2
CRO_T121493	19	18	23	23	21	20	21	24	22
CRO_T121494	7	8	8	10	9	10	9	10	10
CRO_T121496	7	10	8	10	6	9	13	15	15
CRO_T121497	37	25	37	38	29	25	25	28	28
CRO_T121498	7	2	13	15	9	11	2	4	4
CRO_T121500	21	18	23	22	21	22	21	21	21
CRO_T121501	0	0	0	1	0	1	0	0	0
CRO_T121502	15	17	19	23	19	19	21	23	22
CRO_T121503	20	18	18	16	19	16	19	23	17
CRO_T121504	0	0	0	0	0	0	0	0	0
CRO_T121505	16	15	16	18	15	20	15	14	15
CRO_T121506	5	5	7	6	6	8	6	6	7
CRO_T121507	17	20	18	18	20	22	20	19	20
CRO_T121509	58	60	52	53	60	56	52	50	50
CRO_T121510	34	33	42	38	37	40	37	36	36
CRO_T121511	30	29	31	52	39	41	55	52	52
CRO_T121512	39	33	45	40	42	40	44	50	44
CRO_T121513	0	0	0	0	0	0	0	0	0
CRO_T121514	34	36	49	45	33	40	44	44	45
CRO_T121515	10	7	9	11	10	6	12	11	9
CRO_T121516	8	8	6	7	9	9	10	10	11
CRO_T121517	0	0	0	0	0	0	0	0	0
CRO_T121518	0	0	0	0	0	0	0	0	0
CRO_T121519	43	52	50	74	49	56	47	38	44
CRO_T121520	1558	1344	1457	1290	1622	1136	1202	1342	1191
CRO_T121521	68	66	77	76	70	76	67	70	68
CRO_T121523	1	0	1	2	1	0	0	1	0
CRO_T121524	0	0	0	0	0	0	0	0	0
CRO_T121525	17	17	15	16	14	21	18	12	15
CRO_T121526	50	42	60	55	52	46	36	37	37
CRO_T121527	14	13	16	17	16	15	17	16	17
CRO_T121528	0	1	0	1	0	1	0	0	0
CRO_T121529	0	0	0	0	0	0	0	0	0
CRO_T121530	192	170	182	178	150	160	180	164	183
CRO_T121532	0	0	0	0	0	0	0	0	0
CRO_T121535	2	2	4	2	3	2	2	4	4
CRO_T121536	0	0	0	0	0	0	0	0	0
CRO_T121538	0	0	0	0	0	0	0	0	0
CRO_T121539	0	0	0	0	0	0	0	0	0
CRO_T121540	0	0	0	0	0	0	0	0	0
CRO_T121543	0	0	0	0	0	0	0	0	0
CRO_T121544	0	0	2	2	1	2	0	1	0
CRO_T121545	0	1	1	1	0	1	0	1	1
CRO_T121546	0	0	0	0	0	0	0	0	0
CRO_T121547	0	0	0	0	0	0	0	0	0
CRO_T121548	9	7	85	58	36	31	24	29	27
CRO_T121549	5	7	5	8	5	8	6	3	5
CRO_T121550	31	25	34	34	27	29	35	33	34
CRO_T121551	34	38	30	33	35	28	24	30	26
CRO_T121552	41	31	33	36	32	41	28	22	25
CRO_T121553	1	0	0	1	0	1	1	1	0
CRO_T121554	3	3	3	3	3	5	5	3	3
CRO_T121555	0	0	0	0	0	0	0	0	0
CRO_T121557	76	97	81	73	77	100	56	54	62
CRO_T121560	0	0	0	0	0	0	0	0	0
CRO_T121561	0	0	0	0	0	0	0	0	0
CRO_T121562	0	0	0	0	0	0	0	0	0
CRO_T121563	4	4	3	2	2	3	3	4	3
CRO_T121565	125	109	125	126	120	128	107	116	105
CRO_T121566	7	5	6	8	6	6	6	4	7
CRO_T121568	0	0	0	0	0	0	0	0	0
CRO_T121569	4	5	5	5	6	6	4	4	5
CRO_T121571	0	0	0	1	1	0	0	0	0
CRO_T121573	22	19	25	22	19	18	13	15	13
CRO_T121574	0	0	0	0	0	0	0	0	0
CRO_T121575	0	0	0	0	0	0	0	0	0
CRO_T121576	0	0	0	0	0	0	0	0	0
CRO_T121579	0	0	0	0	0	0	0	0	0
CRO_T121580	0	0	0	0	0	0	0	0	0
CRO_T121581	0	0	0	0	0	0	0	0	0
CRO_T121582	0	0	0	0	0	0	0	0	0
CRO_T121583	0	0	0	0	0	0	0	0	0
CRO_T121584	15	17	20	20	18	21	18	16	18
CRO_T121585	8	6	7	6	6	7	6	5	9
CRO_T121586	0	0	0	0	0	0	0	0	0
CRO_T121587	0	0	0	0	0	0	0	0	0
CRO_T121588	0	0	0	0	0	0	0	0	0
CRO_T121590	0	0	0	0	0	0	0	0	0
CRO_T121591	0	0	0	0	0	0	0	0	0
CRO_T121592	0	0	0	0	0	0	0	0	0
CRO_T121593	0	0	0	0	0	0	0	0	0
CRO_T121594	10	11	14	14	14	13	11	12	11
CRO_T121596	0	0	0	0	0	0	0	0	0
CRO_T121597	0	0	0	0	0	0	0	0	0
CRO_T121598	0	0	0	0	0	0	0	0	0
CRO_T121599	6	7	5	6	5	8	7	5	5
CRO_T121600	16	16	17	16	15	19	17	15	15
CRO_T121601	20	23	18	20	20	20	18	18	20
CRO_T121602	4	4	4	2	1	5	4	2	3
CRO_T121603	15	12	17	16	12	12	12	13	13
CRO_T121604	14	14	14	13	16	14	14	11	14
CRO_T121605	11	8	16	12	9	7	10	11	9
CRO_T121606	30	22	46	34	35	24	26	29	27
CRO_T121608	26	20	48	29	26	25	26	25	25
CRO_T121611	49	32	78	50	39	39	45	44	44
CRO_T121612	29	22	29	29	20	29	32	29	34
CRO_T121613	10	15	12	12	6	21	14	10	18
CRO_T121614	1	2	2	1	1	2	2	3	2
CRO_T121615	11	9	14	13	13	11	10	11	8
CRO_T121616	24	24	31	27	22	31	26	22	25
CRO_T121617	0	0	0	0	0	0	0	0	0
CRO_T121618	0	0	1	1	0	0	1	1	1
CRO_T121619	266	217	303	251	289	208	198	245	194
CRO_T121620	9	10	5	8	7	9	4	6	8
CRO_T121621	44	41	36	44	51	46	32	30	34
CRO_T121622	0	0	0	0	0	0	0	0	0
CRO_T121623	58	47	62	57	56	50	143	151	150
CRO_T121624	2	2	6	7	6	8	8	14	10
CRO_T121625	11	10	9	7	8	8	11	10	12
CRO_T121626	182	182	203	205	162	210	269	224	266
CRO_T121627	0	0	0	0	0	0	0	0	0
CRO_T121628	158	136	226	174	206	114	61	98	64
CRO_T121629	16	17	18	17	14	17	15	17	16
CRO_T121630	0	0	0	0	0	0	0	0	0
CRO_T121631	6	6	6	7	7	7	6	7	7
CRO_T121632	0	0	0	0	0	0	0	0	0
CRO_T121636	0	0	0	0	0	0	0	0	0
CRO_T121637	0	0	0	0	0	0	0	0	0
CRO_T121638	0	0	0	0	0	0	0	0	0
CRO_T121639	0	0	0	0	0	0	0	0	0
CRO_T121640	0	0	0	0	0	0	0	0	0
CRO_T121641	1	1	1	2	2	1	2	2	1
CRO_T121642	2	0	2	2	2	1	1	2	1
CRO_T121644	0	0	0	0	0	0	0	0	0
CRO_T121645	3	3	2	2	2	4	1	3	3
CRO_T121646	0	0	0	0	1	0	0	0	0
CRO_T121648	4	3	6	7	6	5	3	3	5
CRO_T121649	8	8	9	10	8	9	8	9	9
CRO_T121650	0	0	0	0	0	0	0	0	0
CRO_T121651	0	0	0	0	0	0	0	0	0
CRO_T121652	77	61	92	92	83	76	74	87	72
CRO_T121653	546	322	576	477	443	444	547	570	532
CRO_T121654	1811	1103	2259	1613	1749	1442	1941	2103	1886
CRO_T121655	43	30	46	31	36	27	33	24	29
CRO_T121656	4	5	6	5	4	6	4	4	4
CRO_T121657	59	26	47	44	16	20	11	19	16
CRO_T121658	27	30	29	32	31	28	18	21	24
CRO_T121659	2	4	2	3	1	5	4	2	3
CRO_T121660	0	0	0	0	0	0	0	0	0
CRO_T121661	39	35	35	37	30	36	39	39	40
CRO_T121662	0	0	0	0	0	0	0	0	0
CRO_T121664	0	0	0	0	0	0	0	0	0
CRO_T121665	0	0	0	0	0	0	0	0	0
CRO_T121666	46	47	59	52	56	54	57	49	52
CRO_T121667	4	6	7	8	4	6	7	7	9
CRO_T121668	0	0	0	0	0	0	0	0	0
CRO_T121669	140	139	155	153	147	157	143	145	150
CRO_T121670	3	3	3	4	3	4	5	2	4
CRO_T121671	11	13	14	14	12	17	12	13	13
CRO_T121672	4	6	5	6	4	6	4	5	5
CRO_T121673	18	17	16	17	15	19	17	15	19
CRO_T121675	26	23	34	30	27	27	34	35	36
CRO_T121676	47	46	58	56	49	48	50	52	51
CRO_T121677	34	31	47	42	44	39	40	44	44
CRO_T121678	55	50	67	64	55	59	60	68	59
CRO_T121679	113	89	102	99	90	90	86	95	90
CRO_T121680	37	31	44	39	40	33	31	31	32
CRO_T121681	109	115	144	135	134	141	131	121	127
CRO_T121682	20	15	17	18	18	17	16	16	18
CRO_T121683	224	256	239	247	249	272	238	211	238
CRO_T121684	43	35	48	44	44	34	25	31	27
CRO_T121685	2	1	3	3	3	3	1	3	2
CRO_T121686	82	73	83	81	85	81	68	72	64
CRO_T121687	7	6	13	20	9	12	9	14	7
CRO_T121688	64	58	85	84	74	75	60	78	63
CRO_T121689	127	99	133	119	121	107	130	142	133
CRO_T121690	15	14	23	16	19	19	18	14	18
CRO_T121691	129	100	148	119	148	91	104	121	107
CRO_T121692	4	5	5	4	6	2	5	5	6
CRO_T121693	53	55	57	60	63	64	55	55	52
CRO_T121694	0	0	0	0	0	0	0	0	0
CRO_T121695	0	0	0	0	0	1	0	0	0
CRO_T121696	10	9	20	13	12	11	84	89	90
CRO_T121697	1	0	1	0	0	1	1	1	1
CRO_T121698	5	3	5	6	4	5	4	5	4
CRO_T121699	4	4	4	4	3	5	5	3	5
CRO_T121700	0	0	0	0	0	0	0	0	0
CRO_T121701	9	8	9	9	5	12	10	6	10
CRO_T121702	17	16	16	18	14	15	17	19	18
CRO_T121703	48	49	53	51	57	52	52	55	49
CRO_T121705	2563	2542	2174	2229	2422	2074	2309	2446	2310
CRO_T121706	5	7	7	6	5	9	7	6	7
CRO_T121707	2	2	4	2	2	6	3	4	4
CRO_T121708	2	2	3	1	1	6	2	2	2
CRO_T121709	12	9	14	12	11	11	15	18	14
CRO_T121711	6	7	9	10	9	9	8	8	7
CRO_T121712	7	5	6	5	5	6	7	6	7
CRO_T121713	19	18	25	24	22	17	20	21	21
CRO_T121714	16	15	18	16	18	19	16	18	16
CRO_T121715	9	7	7	8	8	9	9	7	8
CRO_T121716	5	4	6	6	6	5	5	6	7
CRO_T121717	3	3	3	3	2	4	3	3	3
CRO_T121718	36	26	41	42	38	28	34	41	31
CRO_T121719	40	36	26	41	31	31	18	24	19
CRO_T121720	51	61	56	61	49	76	64	52	61
CRO_T121721	6	6	7	9	6	9	9	8	10
CRO_T121722	17	17	23	21	21	20	22	20	23
CRO_T121723	0	0	0	0	0	0	0	0	0
CRO_T121724	0	0	0	0	0	0	0	0	0
CRO_T121725	0	0	0	0	0	0	0	0	0
CRO_T121726	0	0	0	0	0	0	0	0	0
CRO_T121727	25	24	29	27	27	31	28	27	29
CRO_T121728	25	26	23	25	26	29	20	18	21
CRO_T121729	18	18	24	19	18	24	24	24	23
CRO_T121730	5	4	5	5	4	6	5	6	5
CRO_T121731	0	0	0	0	0	0	0	0	0
CRO_T121732	0	0	0	0	0	0	0	0	0
CRO_T121733	6	5	8	7	9	7	7	6	5
CRO_T121734	15	12	16	16	15	15	15	16	16
CRO_T121735	0	0	0	0	0	0	0	0	0
CRO_T121736	62	62	61	56	55	56	57	52	63
CRO_T121737	0	0	0	0	0	0	0	0	0
CRO_T121739	0	0	0	0	0	0	0	0	0
CRO_T121740	13	15	16	15	16	14	16	16	14
CRO_T121741	0	0	0	0	0	0	0	0	0
CRO_T121742	0	0	0	0	0	0	0	0	0
CRO_T121743	0	0	0	0	0	0	0	0	0
CRO_T121744	0	0	0	0	0	0	0	0	0
CRO_T121745	0	0	0	0	0	0	0	0	0
CRO_T121746	0	0	0	0	0	0	0	0	0
CRO_T121747	0	0	0	0	0	0	0	0	0
CRO_T121748	6	5	7	6	6	6	6	5	6
CRO_T121749	0	0	0	0	0	1	0	0	0
CRO_T121752	0	0	0	0	0	0	0	0	0
CRO_T121755	10	11	9	11	11	11	10	10	10
CRO_T121758	3	1	3	2	2	1	3	3	2
CRO_T121761	0	0	0	0	0	0	0	0	0
CRO_T121762	0	0	0	0	0	0	0	0	0
CRO_T121763	0	0	0	0	0	0	0	0	0
CRO_T121765	0	0	0	0	0	0	0	0	0
CRO_T121766	2	1	2	1	1	2	2	4	3
CRO_T121767	0	0	0	0	0	0	0	0	0
CRO_T121769	0	0	0	0	0	0	0	0	0
CRO_T121772	0	0	0	0	0	0	0	0	0
CRO_T121773	0	0	0	0	0	0	0	0	0
CRO_T121774	0	0	0	0	0	0	0	0	0
CRO_T121775	0	0	0	0	0	0	0	0	0
CRO_T121776	0	0	0	0	0	0	0	0	0
CRO_T121777	0	0	0	0	0	0	0	0	0
CRO_T121778	0	0	0	0	0	0	0	0	0
CRO_T121780	0	0	0	0	0	0	0	0	0
CRO_T121781	0	0	0	0	0	0	0	0	0
CRO_T121782	0	0	0	0	0	0	0	0	0
CRO_T121783	0	0	0	0	0	0	0	0	0
CRO_T121784	2	3	8	7	5	4	3	5	2
CRO_T121785	0	0	0	0	0	0	0	0	0
CRO_T121786	75	81	79	84	68	86	86	72	85
CRO_T121787	0	0	1	0	0	0	0	0	0
CRO_T121788	0	0	0	0	0	0	0	0	0
CRO_T121789	0	0	0	0	0	0	0	0	0
CRO_T121790	0	0	0	0	0	0	0	0	0
CRO_T121791	0	0	0	0	0	0	0	0	0
CRO_T121794	0	0	0	0	0	0	0	0	0
CRO_T121795	0	0	0	0	0	0	0	0	0
CRO_T121796	0	0	0	0	0	0	0	0	0
CRO_T121798	0	0	0	0	0	0	0	0	0
CRO_T121799	11	8	14	16	12	15	11	12	10
CRO_T121800	0	0	0	0	0	0	0	0	0
CRO_T121801	0	0	0	0	0	0	0	0	0
CRO_T121802	0	0	0	0	0	0	0	0	0
CRO_T121803	74	83	75	72	75	82	63	53	63
CRO_T121804	5	5	8	4	9	5	5	4	5
CRO_T121805	33	32	39	35	34	30	36	35	35
CRO_T121807	0	0	0	0	0	0	0	0	0
CRO_T121808	0	0	0	0	0	0	0	0	0
CRO_T121809	0	0	0	0	0	0	0	0	0
CRO_T121810	0	0	0	0	0	0	0	0	0
CRO_T121811	0	0	0	0	0	0	0	0	0
CRO_T121812	2	2	3	2	3	3	3	2	1
CRO_T121813	11	10	14	12	12	12	10	12	10
CRO_T121814	33	37	39	37	28	46	44	39	47
CRO_T121815	0	0	0	0	0	0	0	0	0
CRO_T121816	0	0	0	0	0	0	0	0	0
CRO_T121817	0	0	0	0	0	0	0	0	0
CRO_T121819	0	0	0	0	0	0	0	0	0
CRO_T121820	0	0	0	0	0	0	0	0	0
CRO_T121821	82	76	89	89	71	82	108	101	110
CRO_T121823	0	0	0	0	0	0	0	0	0
CRO_T121825	0	0	0	0	0	0	0	0	0
CRO_T121826	0	0	0	0	0	0	0	0	0
CRO_T121828	0	0	0	0	0	0	0	0	0
CRO_T121829	52	58	65	63	52	65	66	61	69
CRO_T121832	1	2	3	1	2	1	2	2	2
CRO_T121833	201	214	164	167	166	309	191	139	192
CRO_T121834	10	11	10	10	9	12	12	9	11
CRO_T121837	18	22	26	25	22	21	14	18	15
CRO_T121839	0	0	0	0	0	0	0	0	0
CRO_T121840	0	0	0	0	0	0	0	0	0
CRO_T121841	232	237	214	224	201	228	218	197	217
CRO_T121842	0	0	0	0	0	1	0	0	0
CRO_T121843	4	4	7	6	6	6	5	5	5
CRO_T121844	0	0	0	0	0	0	0	0	0
CRO_T121846	0	0	0	0	0	0	0	0	0
CRO_T121847	0	0	0	0	0	0	0	0	0
CRO_T121849	0	0	0	0	0	0	0	0	0
CRO_T121850	0	0	0	0	1	0	0	0	0
CRO_T121851	0	0	0	0	0	0	0	0	0
CRO_T121852	0	0	0	0	0	0	0	0	0
CRO_T121853	0	0	0	0	0	0	0	0	0
CRO_T121854	0	0	0	0	0	0	0	0	0
CRO_T121855	0	0	0	0	0	0	0	0	0
CRO_T121856	0	0	0	0	0	0	0	0	0
CRO_T121860	0	0	0	0	0	0	0	0	0
CRO_T121861	0	0	0	0	0	0	0	0	0
CRO_T121863	0	0	0	0	0	0	0	0	0
CRO_T121864	0	0	0	0	0	0	0	0	0
CRO_T121866	0	0	0	0	0	0	0	0	0
CRO_T121867	0	0	0	0	0	0	0	0	0
CRO_T121868	0	0	0	0	0	0	0	0	0
CRO_T121870	0	0	0	0	0	0	0	0	0
CRO_T121871	0	0	0	0	0	0	0	0	0
CRO_T121872	0	0	0	0	0	1	0	0	0
CRO_T121874	0	0	0	0	0	0	0	0	0
CRO_T121875	7	6	8	7	8	8	7	9	9
CRO_T121878	0	0	0	0	0	0	0	0	0
CRO_T121879	0	0	0	0	0	0	0	0	0
CRO_T121880	1	2	2	3	3	2	2	2	2
CRO_T121881	12	11	11	14	16	13	10	12	13
CRO_T121882	3	2	2	2	3	3	1	1	2
CRO_T121883	0	0	0	0	0	0	0	0	0
CRO_T121886	1	0	1	1	1	0	1	1	0
CRO_T121887	0	0	0	0	0	0	0	0	0
CRO_T121888	0	0	0	0	0	0	0	0	0
CRO_T121889	0	0	0	0	0	0	0	0	0
CRO_T121890	0	0	0	0	0	0	0	0	0
CRO_T121892	0	0	0	0	0	0	0	0	0
CRO_T121893	0	0	0	0	0	0	0	0	0
CRO_T121894	0	0	0	0	0	0	0	0	0
CRO_T121895	0	0	0	0	0	0	0	0	0
CRO_T121896	0	0	0	0	0	0	0	0	0
CRO_T121899	8	10	10	9	9	12	8	7	7
CRO_T121900	2	1	2	2	2	1	2	0	0
CRO_T121903	0	0	0	0	0	0	0	0	0
CRO_T121904	0	0	0	0	0	0	0	0	0
CRO_T121905	0	0	0	0	0	0	0	0	0
CRO_T121906	0	0	0	0	0	0	0	0	0
CRO_T121907	6	7	7	7	7	7	6	6	6
CRO_T121909	0	0	0	0	0	0	0	0	0
CRO_T121910	0	0	0	0	0	0	0	0	0
CRO_T121911	116	102	112	106	129	86	83	89	84
CRO_T121912	20	18	21	17	18	20	16	14	18
CRO_T121913	1	1	1	1	2	1	1	0	0
CRO_T121914	6	7	8	9	7	7	5	5	5
CRO_T121915	0	0	0	0	0	0	0	0	0
CRO_T121917	0	0	0	0	0	0	0	0	0
CRO_T121918	0	0	0	0	0	0	0	0	0
CRO_T121919	10	10	11	11	9	11	10	11	8
CRO_T121920	0	0	0	0	0	0	0	0	0
CRO_T121921	0	0	0	0	0	0	0	0	0
CRO_T121922	0	0	0	0	0	0	0	0	0
CRO_T121923	0	0	0	0	0	0	0	0	0
CRO_T121925	0	0	0	0	0	0	0	0	0
CRO_T121926	0	0	0	0	0	0	0	0	0
CRO_T121927	0	0	0	0	0	0	0	0	0
CRO_T121929	0	0	0	0	0	0	0	0	0
CRO_T121930	36	37	35	39	31	39	37	36	36
CRO_T121931	4	3	4	3	4	3	4	4	4
CRO_T121932	3	3	1	2	2	1	2	1	0
CRO_T121933	0	0	0	2	1	1	0	1	0
CRO_T121935	0	0	0	0	0	0	0	0	0
CRO_T121936	87	99	103	99	113	91	85	89	88
CRO_T121938	0	0	0	0	0	0	0	0	0
CRO_T121939	0	0	0	0	0	0	0	0	0
CRO_T121940	0	0	0	0	0	0	0	0	0
CRO_T121941	0	0	0	0	0	0	0	0	0
CRO_T121942	0	0	0	0	0	0	0	0	0
CRO_T121943	0	0	0	0	0	1	0	0	0
CRO_T121944	0	1	1	1	1	1	0	0	2
CRO_T121945	30	39	38	41	38	40	41	30	36
CRO_T121946	5	4	4	5	4	8	5	2	1
CRO_T121947	5	5	3	7	5	7	5	5	5
CRO_T121949	0	0	0	0	0	0	0	0	0
CRO_T121950	0	0	0	0	0	0	0	0	0
CRO_T121951	14	12	10	13	11	11	15	14	14
CRO_T121952	8	6	8	8	6	9	7	6	5
CRO_T121953	20	20	25	24	22	28	24	25	23
CRO_T121954	0	0	0	0	0	0	0	0	0
CRO_T121955	0	0	0	0	0	0	0	0	0
CRO_T121956	0	0	0	0	0	0	0	0	0
CRO_T121957	0	0	0	0	0	0	0	0	0
CRO_T121958	0	0	0	0	0	0	0	0	0
CRO_T121959	0	0	0	0	0	0	0	0	0
CRO_T121960	15	17	13	13	10	22	17	13	16
CRO_T121961	0	0	0	0	0	0	0	0	0
CRO_T121962	4	2	4	4	3	4	2	3	2
CRO_T121964	0	0	0	0	0	0	0	0	0
CRO_T121967	0	0	0	0	0	0	0	0	0
CRO_T121968	0	0	0	0	0	0	0	0	0
CRO_T121969	0	0	0	0	1	2	1	1	0
CRO_T121970	12	9	13	11	11	10	10	12	11
CRO_T121972	0	0	0	0	0	0	0	0	0
CRO_T121977	0	0	0	0	0	0	0	0	1
