target_id 	 SRR5133628 	 SRR5133629 	 SRR5133630 	        SRR5133631 	 SRR5133632 	 SRR5133633 	 SRR5133634 	 SRR5133635 	 SRR5133636 
CL481.Contig9	56	57	21	41	42	33	37	71	52
CL482.Contig1	25	27	18	20	17	13	11	8	12
CL482.Contig10	0	30	21	4	9	8	7	0	17
CL482.Contig11	3	1	7	0	1	1	3	4	3
CL482.Contig12	10	7	13	1	7	17	15	13	5
CL482.Contig13	10	0	0	6	5	4	5	9	0
CL482.Contig14	4	0	0	0	1	1	2	4	0
CL482.Contig2	75	60	48	87	97	109	88	74	45
CL482.Contig3	25	11	24	19	18	7	17	20	29
CL482.Contig4	0	0	0	2	0	4	0	0	0
CL482.Contig5	18	8	31	13	12	17	13	18	9
CL482.Contig6	0	0	0	3	4	4	3	0	0
CL482.Contig7	2	18	21	8	26	17	8	11	25
CL482.Contig8	22	7	18	12	33	21	15	26	13
CL482.Contig9	0	8	0	0	0	0	2	2	6
CL483.Contig1	0	5	13	28	10	9	17	19	8
CL483.Contig2	44	78	45	86	79	38	92	118	75
CL484.Contig1	12	7	14	9	6	19	15	13	6
CL484.Contig2	22	23	10	14	23	8	5	17	30
CL484.Contig3	18	18	22	12	15	12	13	15	22
CL484.Contig4	6	14	11	11	19	12	8	14	16
CL484.Contig5	11	16	11	7	16	9	15	16	15
CL484.Contig6	20	15	23	12	16	13	17	11	13
CL484.Contig7	13	19	10	7	27	7	11	5	14
CL485.Contig1	0	0	0	0	0	0	0	0	0
CL485.Contig10	15	6	27	8	34	21	39	36	7
CL485.Contig11	57	28	8	14	26	48	22	40	25
CL485.Contig12	0	0	35	12	15	0	0	9	11
CL485.Contig2	0	12	1	0	4	0	4	0	0
CL485.Contig3	0	0	0	0	9	0	0	5	0
CL485.Contig4	0	0	0	0	0	0	0	1	0
CL485.Contig5	5	4	0	4	0	2	0	0	6
CL485.Contig6	0	0	1	0	3	7	5	3	16
CL485.Contig7	0	6	15	13	13	1	19	7	6
CL485.Contig8	4	7	12	7	14	8	10	7	6
CL485.Contig9	27	53	23	53	7	17	15	6	34
CL486.Contig1	15	2	5	4	8	4	4	7	0
CL486.Contig2	0	0	0	0	0	0	0	0	0
CL486.Contig3	23	47	34	40	22	41	51	28	46
CL486.Contig4	34	18	32	27	33	18	10	52	20
CL487.Contig1	80	78	95	72	91	110	83	91	94
CL487.Contig2	65	48	40	45	41	23	56	44	49
CL487.Contig3	15	15	7	14	16	11	2	9	4
CL487.Contig4	22	36	23	22	36	4	20	14	34
CL488.Contig1	20	16	15	20	19	23	18	22	17
CL488.Contig2	21	28	21	23	21	21	27	23	22
CL489.Contig1	0	0	0	0	0	0	0	0	0
CL489.Contig10	61	59	66	65	60	68	64	63	63
CL489.Contig11	0	0	0	0	0	4	0	0	1
CL489.Contig12	0	0	0	0	0	0	0	0	0
CL489.Contig13	9	7	12	10	8	8	7	11	7
CL489.Contig14	89	72	75	101	85	87	94	92	79
CL489.Contig15	81	71	90	83	104	103	99	75	87
CL489.Contig16	90	116	81	106	88	87	94	131	98
CL489.Contig17	0	0	0	0	0	0	0	0	0
CL489.Contig18	38	51	38	54	42	39	56	70	53
CL489.Contig2	76	72	68	63	69	67	70	82	62
CL489.Contig3	27	38	30	45	30	35	28	34	33
CL489.Contig4	0	0	0	0	0	0	0	0	0
CL489.Contig5	3	0	0	0	9	0	9	10	0
CL489.Contig6	11	16	14	14	15	13	12	15	13
CL489.Contig7	3	25	12	2	2	12	4	3	10
CL489.Contig8	0	0	0	0	0	0	0	0	0
CL489.Contig9	0	0	0	0	0	0	0	0	0
CL49.Contig1	54	32	56	56	47	66	67	93	48
CL49.Contig2	44	33	56	29	78	12	31	32	51
CL49.Contig3	19	0	14	1	36	0	2	28	6
CL49.Contig4	20	41	20	46	15	30	37	24	28
CL49.Contig5	0	26	8	45	9	42	43	29	16
CL490.Contig1	3	2	1	4	1	1	2	0	3
CL490.Contig2	39	48	50	53	48	53	56	46	43
CL491.Contig1	1	0	7	0	0	3	0	8	3
CL491.Contig2	21	24	23	23	20	19	37	19	20
CL492.Contig1	33	36	41	35	46	46	36	46	39
CL492.Contig2	0	3	21	2	3	8	19	6	0
CL492.Contig3	12	12	13	14	10	12	10	16	16
CL492.Contig4	47	41	16	30	17	23	47	36	42
CL493.Contig1	7	0	0	0	0	8	0	5	0
CL493.Contig10	0	0	1	0	2	0	0	11	0
CL493.Contig11	0	2	33	13	0	14	26	0	0
CL493.Contig12	0	0	4	0	0	0	0	0	0
CL493.Contig13	0	0	0	0	0	9	0	0	0
CL493.Contig14	0	3	0	0	0	0	0	0	0
CL493.Contig15	25	2	16	22	23	24	16	11	22
CL493.Contig16	13	2	7	11	4	15	5	7	9
CL493.Contig17	3	5	9	4	10	4	8	11	3
CL493.Contig18	14	7	0	4	13	0	2	5	0
CL493.Contig19	0	0	0	0	0	0	0	0	0
CL493.Contig2	6	11	10	10	0	21	10	7	8
CL493.Contig20	3	8	1	2	15	4	4	3	2
CL493.Contig21	79	75	44	32	36	26	37	35	68
CL493.Contig22	0	14	11	0	9	6	5	13	11
CL493.Contig23	0	0	0	0	0	0	0	0	0
CL493.Contig3	12	0	0	0	2	0	0	0	0
CL493.Contig4	0	0	0	0	0	0	0	0	0
CL493.Contig5	0	0	0	0	0	0	0	0	0
CL493.Contig6	12	28	16	25	25	10	30	5	21
CL493.Contig7	14	11	9	11	14	17	3	33	20
CL493.Contig8	0	0	0	8	0	0	0	0	8
CL493.Contig9	0	0	0	11	16	9	14	27	0
CL494.Contig1	355	300	429	472	323	533	464	396	265
CL494.Contig2	729	739	720	893	718	833	719	841	772
CL495.Contig1	82	110	106	78	115	89	106	107	68
CL495.Contig10	68	47	44	43	79	65	38	20	74
CL495.Contig11	14	16	20	20	31	14	11	8	17
CL495.Contig12	109	121	109	101	104	93	100	105	122
CL495.Contig2	0	0	0	0	0	0	0	0	0
CL495.Contig3	11	5	12	12	7	0	15	9	16
CL495.Contig4	22	15	13	3	0	3	20	20	16
CL495.Contig5	10	10	9	7	12	13	6	4	4
CL495.Contig6	22	32	38	35	59	44	15	13	26
CL495.Contig7	3	8	11	0	17	26	9	9	6
CL495.Contig8	6	2	14	5	12	8	9	20	9
CL495.Contig9	0	0	0	0	0	0	0	0	0
CL496.Contig1	90	91	72	128	57	95	132	101	79
CL496.Contig2	78	43	40	49	42	33	37	38	40
CL496.Contig3	0	36	47	35	52	51	66	79	57
CL496.Contig4	14	17	50	46	15	42	8	24	20
CL496.Contig5	37	35	45	51	47	59	52	53	31
CL497.Contig1	10	13	2	5	1	1	5	8	17
CL497.Contig2	14	14	12	12	12	12	9	11	9
CL498.Contig1	75	84	90	67	71	83	80	80	96
CL498.Contig2	106	100	123	99	121	131	92	104	91
CL498.Contig3	12	5	9	12	7	12	4	7	7
CL498.Contig4	65	70	24	49	63	18	37	35	61
CL499.Contig1	34	44	20	20	21	27	40	10	32
CL499.Contig10	0	0	0	0	0	13	0	11	0
CL499.Contig11	4	5	7	1	7	9	9	5	6
CL499.Contig12	13	12	10	16	11	11	0	16	11
CL499.Contig2	22	22	12	9	14	13	14	18	14
CL499.Contig3	0	0	13	3	8	1	0	14	3
CL499.Contig4	12	10	3	15	10	5	1	9	11
CL499.Contig5	0	0	1	5	0	0	3	0	8
CL499.Contig6	9	0	8	2	0	0	1	0	1
CL499.Contig7	24	9	19	18	12	16	7	17	13
CL499.Contig8	5	5	2	0	5	5	5	0	12
CL499.Contig9	0	16	4	2	6	0	12	0	0
CL5.Contig1	12	5	10	3	42	17	5	2	1
CL5.Contig10	45	36	56	45	76	51	58	47	40
CL5.Contig11	19	11	14	19	17	14	12	14	10
CL5.Contig12	18	10	27	24	26	34	26	22	25
CL5.Contig13	61	43	33	29	58	45	66	54	39
CL5.Contig2	14	9	15	11	13	10	11	25	10
CL5.Contig3	82	79	98	97	79	110	103	90	72
CL5.Contig4	17	9	15	12	22	18	18	9	10
CL5.Contig5	208	189	217	193	211	233	211	196	195
CL5.Contig6	10	6	10	5	14	10	6	7	9
CL5.Contig7	27	25	37	24	47	42	32	32	30
CL5.Contig8	19	27	25	5	39	33	28	10	18
CL5.Contig9	3	2	3	0	10	4	4	0	2
CL50.Contig1	88	87	92	68	98	75	93	82	97
CL50.Contig2	0	0	0	0	0	0	18	0	0
CL50.Contig3	20	16	30	16	34	26	16	16	14
CL50.Contig4	21	25	37	30	27	27	26	31	27
CL500.Contig1	1	3	1	7	5	1	1	8	3
CL500.Contig2	2	0	4	3	3	1	0	1	0
CL500.Contig3	0	0	0	0	0	0	0	0	0
CL500.Contig4	8	4	11	10	8	11	6	3	3
CL500.Contig5	93	96	102	93	111	96	98	98	96
CL500.Contig6	25	22	34	24	26	31	33	25	19
CL501.Contig1	15	14	9	26	18	2	7	8	17
CL501.Contig2	3	19	5	12	2	7	21	13	8
CL502.Contig1	0	0	0	0	0	0	0	0	0
CL502.Contig10	127	122	187	149	142	116	161	160	94
CL502.Contig2	0	0	0	0	0	0	0	0	0
CL502.Contig3	37	18	14	23	16	23	8	16	21
CL502.Contig4	0	1	16	0	0	0	1	0	2
CL502.Contig5	2	2	1	0	0	7	1	0	0
CL502.Contig6	11	4	23	21	29	18	8	17	15
CL502.Contig7	13	19	11	27	40	27	43	16	22
CL502.Contig8	24	12	20	0	0	28	3	6	0
CL502.Contig9	1	0	0	0	17	0	33	7	11
CL503.Contig1	37	42	20	31	32	26	20	29	36
CL503.Contig2	17	16	14	3	11	7	7	23	7
CL503.Contig3	5	13	7	9	11	9	12	7	18
CL503.Contig4	11	0	8	16	7	22	15	9	13
CL503.Contig5	14	27	24	28	22	23	19	14	25
CL504.Contig1	7	7	3	9	14	3	8	8	12
CL504.Contig10	0	0	0	0	0	0	0	0	0
CL504.Contig11	0	0	0	0	0	0	0	0	0
CL504.Contig12	0	0	0	0	0	0	0	0	0
CL504.Contig13	0	0	0	0	0	0	0	0	0
CL504.Contig14	1	1	3	2	9	6	3	2	3
CL504.Contig15	0	0	0	0	0	0	0	0	0
CL504.Contig16	0	0	0	0	0	0	0	0	0
CL504.Contig17	23	23	74	22	60	54	25	51	33
CL504.Contig18	0	3	14	0	11	0	0	0	3
CL504.Contig19	0	0	0	0	0	0	0	0	0
CL504.Contig2	0	0	0	0	0	0	0	0	0
CL504.Contig20	0	0	0	0	0	0	0	0	0
CL504.Contig21	21	36	21	48	14	29	45	27	6
CL504.Contig22	22	13	35	5	9	6	28	25	27
CL504.Contig23	9	4	0	14	3	7	0	0	3
CL504.Contig24	11	6	0	14	0	9	16	10	11
CL504.Contig25	14	13	9	10	12	18	18	9	7
CL504.Contig26	14	13	26	28	24	25	17	22	15
CL504.Contig27	10	15	12	15	18	14	10	16	9
CL504.Contig28	0	1	0	0	0	0	0	4	0
CL504.Contig29	0	10	20	0	1	5	2	2	14
CL504.Contig3	39	42	42	40	61	45	21	59	27
CL504.Contig30	11	12	13	13	9	18	17	27	14
CL504.Contig31	3	0	0	1	1	2	0	1	1
CL504.Contig32	8	3	2	2	5	5	8	8	5
CL504.Contig33	8	10	11	12	18	10	17	20	3
CL504.Contig34	1	0	2	1	3	3	3	0	8
CL504.Contig35	0	0	0	0	0	0	0	0	0
CL504.Contig4	9	13	14	4	15	14	23	16	13
CL504.Contig5	7	3	6	1	15	3	2	0	25
CL504.Contig6	4	10	18	13	5	0	4	0	0
CL504.Contig7	4	5	0	3	4	17	3	16	4
CL504.Contig8	5	7	2	15	26	16	2	0	5
CL504.Contig9	0	0	0	0	0	0	0	0	0
CL505.Contig1	40	51	4	18	19	17	13	16	30
CL505.Contig10	0	0	0	0	0	1	0	0	7
CL505.Contig11	0	0	0	0	0	0	0	0	0
CL505.Contig12	0	0	0	0	0	0	0	0	0
CL505.Contig13	24	26	7	7	34	23	0	17	0
CL505.Contig14	16	5	6	6	11	7	16	14	7
CL505.Contig15	17	19	14	0	0	10	8	0	25
CL505.Contig16	1	0	2	0	1	0	4	0	5
CL505.Contig17	18	25	20	15	17	16	11	14	25
CL505.Contig18	68	88	97	100	72	62	101	114	73
CL505.Contig19	0	0	0	0	0	0	0	0	0
CL505.Contig2	3	52	59	72	0	28	21	64	95
CL505.Contig20	0	0	0	0	0	0	0	0	0
CL505.Contig21	0	0	0	0	0	0	0	0	0
CL505.Contig22	165	128	0	0	43	0	69	4	98
CL505.Contig23	0	0	0	0	0	0	0	0	0
CL505.Contig3	0	8	10	13	16	14	9	13	0
CL505.Contig4	0	0	0	0	0	0	0	0	0
CL505.Contig5	31	11	13	34	39	52	35	5	0
CL505.Contig6	127	127	144	102	115	121	91	152	149
CL505.Contig7	212	205	160	154	172	189	164	156	220
CL505.Contig8	0	0	0	0	0	0	2	0	0
CL505.Contig9	0	0	5	0	0	0	0	0	0
CL506.Contig1	1	2	7	18	0	1	7	18	22
CL506.Contig2	0	0	2	0	1	0	0	0	2
CL506.Contig3	18	25	30	18	36	8	29	48	42
CL506.Contig4	0	18	12	31	0	24	0	6	4
CL506.Contig5	15	12	11	0	9	5	9	9	4
CL506.Contig6	50	40	31	41	34	27	39	26	44
CL506.Contig7	0	12	8	2	12	6	2	15	5
CL507.Contig1	20	15	13	21	17	13	19	21	18
CL507.Contig2	0	0	13	0	0	0	0	0	0
CL507.Contig3	26	42	14	16	15	32	24	43	39
CL507.Contig4	16	17	15	22	18	14	13	18	23
CL507.Contig5	0	9	44	35	43	20	37	12	0
CL507.Contig6	23	0	3	4	17	6	22	15	18
CL508.Contig1	14	6	21	11	12	11	9	14	9
CL508.Contig2	28	33	30	46	44	23	29	52	36
CL508.Contig3	0	12	15	11	21	5	13	21	9
CL509.Contig1	60	66	33	38	54	55	61	58	51
CL509.Contig2	133	141	145	161	112	105	170	125	146
CL509.Contig3	7	11	10	12	15	11	9	12	11
CL509.Contig4	64	52	79	67	73	100	59	79	64
CL51.Contig1	0	23	21	34	0	19	7	23	8
CL51.Contig2	94	88	98	61	105	82	104	102	104
CL51.Contig3	29	12	11	23	16	18	16	11	14
CL51.Contig4	5	8	8	8	7	22	6	11	11
CL510.Contig1	50	55	51	56	66	51	33	68	50
CL510.Contig2	15	24	19	17	11	16	13	19	24
CL510.Contig3	91	81	81	74	75	87	75	89	86
CL510.Contig4	42	39	43	40	41	46	45	42	37
CL511.Contig1	38	88	51	108	76	66	77	80	89
CL511.Contig2	73	44	61	26	43	37	48	44	43
CL512.Contig1	5	7	11	15	0	0	0	2	3
CL512.Contig10	0	0	0	0	0	0	0	0	0
CL512.Contig11	19	24	0	0	16	0	13	0	15
CL512.Contig12	11	0	24	9	0	19	11	18	10
CL512.Contig13	0	0	0	0	0	0	0	0	0
CL512.Contig14	2	2	0	0	1	0	0	0	0
CL512.Contig15	0	0	0	0	0	0	0	0	0
CL512.Contig16	0	0	0	0	0	0	0	0	0
CL512.Contig17	0	0	0	0	0	0	0	0	0
CL512.Contig18	0	0	0	0	0	0	0	0	0
CL512.Contig19	0	4	4	3	5	0	11	3	15
CL512.Contig2	1	0	2	0	3	0	2	0	0
CL512.Contig20	0	0	0	0	0	0	0	0	0
CL512.Contig21	0	0	0	0	0	0	0	0	0
CL512.Contig22	0	0	0	0	0	0	0	0	0
CL512.Contig23	0	0	2	0	3	0	1	0	0
CL512.Contig24	0	0	0	0	0	0	0	0	0
CL512.Contig25	1	1	5	0	1	1	1	0	4
CL512.Contig26	0	1	4	0	3	0	3	0	0
CL512.Contig27	0	16	15	3	8	15	0	0	3
CL512.Contig28	0	0	0	1	0	0	0	0	0
CL512.Contig29	9	10	4	16	10	0	4	6	12
CL512.Contig3	18	1	5	0	2	4	7	7	0
CL512.Contig30	0	1	2	3	6	0	4	0	3
CL512.Contig31	0	2	0	1	0	1	0	0	0
CL512.Contig32	0	0	0	0	0	0	0	0	0
CL512.Contig33	2	1	1	0	0	4	0	1	0
CL512.Contig34	0	1	0	6	1	2	0	1	0
CL512.Contig35	0	0	0	0	0	0	0	0	0
CL512.Contig36	0	0	0	0	0	0	1	0	0
CL512.Contig37	2	4	1	6	0	11	1	5	0
CL512.Contig38	0	0	0	0	0	0	0	0	0
CL512.Contig39	0	0	0	0	0	0	0	0	0
CL512.Contig4	20	12	5	20	6	17	39	47	0
CL512.Contig40	1	1	2	18	7	1	10	3	0
CL512.Contig41	9	6	6	8	17	18	15	7	11
CL512.Contig42	0	0	0	0	0	0	0	0	0
CL512.Contig43	22	19	19	21	17	16	23	15	13
CL512.Contig44	0	0	0	0	0	0	0	0	0
CL512.Contig45	0	0	0	0	0	0	0	0	0
CL512.Contig46	16	6	15	0	1	13	5	4	26
CL512.Contig47	0	0	0	0	0	0	0	0	0
CL512.Contig5	0	8	8	20	5	23	0	0	0
CL512.Contig6	0	1	8	0	2	5	0	0	0
CL512.Contig7	23	31	28	15	23	4	50	13	29
CL512.Contig8	0	0	0	0	0	0	0	0	0
CL512.Contig9	0	0	0	0	0	0	0	0	0
CL513.Contig1	124	148	154	150	162	166	182	151	162
CL513.Contig10	5	1	0	2	1	1	0	0	0
CL513.Contig11	23	6	24	16	17	17	0	4	0
CL513.Contig2	24	29	0	20	11	13	0	24	15
CL513.Contig3	11	5	0	13	0	15	8	4	0
CL513.Contig4	0	0	10	0	8	0	0	0	11
CL513.Contig5	37	28	15	23	32	45	32	22	20
CL513.Contig6	0	0	6	0	0	5	22	0	0
CL513.Contig7	5	29	4	7	10	0	4	18	26
CL513.Contig8	0	9	0	0	0	0	0	0	0
CL513.Contig9	11	6	15	10	13	16	16	2	12
CL514.Contig1	26	49	46	45	35	54	37	70	50
CL514.Contig2	9	11	14	23	9	5	20	28	8
CL514.Contig3	73	93	91	124	94	75	112	122	101
CL515.Contig1	74	112	61	43	73	83	40	67	102
CL515.Contig2	91	71	95	97	94	88	96	98	93
CL515.Contig3	141	49	99	78	73	71	75	94	31
CL515.Contig4	5	2	1	1	1	0	2	2	0
CL516.Contig1	23	17	21	15	25	26	12	28	16
CL516.Contig2	43	33	58	49	38	61	24	53	43
CL516.Contig3	38	47	40	26	48	36	47	30	27
CL516.Contig4	84	74	50	51	51	50	72	55	84
CL516.Contig5	5	3	0	4	5	7	7	0	5
CL517.Contig1	36	5	23	12	16	38	23	13	36
CL517.Contig2	23	38	17	9	23	15	12	26	38
CL517.Contig3	38	24	29	21	10	9	16	26	34
CL517.Contig4	83	95	88	97	87	72	83	104	77
CL517.Contig5	15	14	10	14	12	13	11	15	15
CL518.Contig1	103	105	44	27	38	27	33	35	84
CL518.Contig2	24	29	34	34	32	25	27	37	33
CL519.Contig1	20	29	12	24	28	0	5	27	33
CL519.Contig10	0	0	0	0	2	0	0	0	0
CL519.Contig11	0	0	0	0	0	0	0	0	0
CL519.Contig12	0	0	0	0	0	0	0	0	0
CL519.Contig13	0	0	0	0	0	0	2	0	0
CL519.Contig14	11	3	12	4	9	10	0	8	4
CL519.Contig15	0	14	2	11	8	0	3	6	14
CL519.Contig16	6	0	0	1	0	5	15	0	0
CL519.Contig17	22	12	21	19	13	29	22	13	18
CL519.Contig18	0	0	0	0	0	0	0	0	0
CL519.Contig19	0	0	0	0	0	0	0	0	0
CL519.Contig2	0	0	0	0	0	3	0	1	0
CL519.Contig20	14	5	4	0	5	0	11	0	5
CL519.Contig21	0	0	4	0	5	0	0	0	0
CL519.Contig22	0	0	0	0	0	0	0	0	0
CL519.Contig23	0	0	0	0	0	4	7	0	0
CL519.Contig24	0	21	3	10	14	0	0	9	4
CL519.Contig25	20	2	26	9	10	15	10	9	0
CL519.Contig26	0	7	0	0	10	3	0	14	13
CL519.Contig27	0	0	0	0	6	0	0	0	1
CL519.Contig28	0	0	0	0	0	0	0	0	0
CL519.Contig29	0	0	0	0	0	0	0	0	0
CL519.Contig3	0	0	0	0	3	0	0	5	13
CL519.Contig30	0	1	0	0	3	0	0	0	0
CL519.Contig31	1	0	3	0	0	0	0	0	0
CL519.Contig32	6	3	10	18	7	6	18	11	6
CL519.Contig33	5	8	0	12	3	16	0	8	0
CL519.Contig4	0	0	0	0	0	0	0	0	0
CL519.Contig5	19	8	5	11	15	11	7	0	12
CL519.Contig6	0	16	6	0	2	0	0	4	7
CL519.Contig7	0	0	0	0	0	0	0	0	0
CL519.Contig8	0	0	0	0	0	0	0	0	0
CL519.Contig9	0	0	0	0	4	0	0	0	0
CL52.Contig1	13	3	23	13	33	26	43	6	9
CL52.Contig2	57	38	18	52	42	0	40	107	53
CL52.Contig3	0	55	63	20	27	55	0	1	31
CL52.Contig4	50	0	0	46	40	6	64	71	27
CL52.Contig5	115	215	129	133	81	119	79	101	165
CL520.Contig1	94	94	96	94	104	93	82	109	84
CL520.Contig2	20	18	16	14	17	19	10	17	18
CL521.Contig1	148	221	192	209	239	325	200	259	173
CL521.Contig2	815	664	654	805	575	802	862	606	727
CL522.Contig1	86	91	110	107	120	114	88	114	91
CL522.Contig2	110	142	110	146	103	101	158	110	153
CL523.Contig1	1	5	7	20	3	6	19	0	22
CL523.Contig10	5	15	0	0	0	0	0	12	1
CL523.Contig11	0	0	0	3	0	0	0	8	11
CL523.Contig12	0	0	6	0	16	0	0	0	1
CL523.Contig13	5	0	3	0	3	5	2	0	0
CL523.Contig14	0	0	0	2	0	0	1	0	0
CL523.Contig15	0	0	0	0	0	10	2	0	0
CL523.Contig16	0	0	8	6	0	0	1	0	0
CL523.Contig2	11	10	43	29	31	3	15	0	14
CL523.Contig3	22	15	0	4	0	24	7	19	0
CL523.Contig4	0	0	21	3	0	0	12	0	10
CL523.Contig5	29	18	0	1	0	19	6	21	1
CL523.Contig6	0	0	0	0	0	0	4	0	2
CL523.Contig7	0	0	0	0	0	0	5	0	3
CL523.Contig8	0	0	0	3	4	0	7	6	6
CL523.Contig9	0	8	0	0	0	0	0	0	2
CL524.Contig1	105	121	107	105	104	95	140	99	112
CL524.Contig2	16	20	20	23	12	18	23	12	12
CL525.Contig1	8	80	0	56	61	66	10	71	85
CL525.Contig2	70	6	63	4	2	3	68	2	5
CL525.Contig3	419	328	459	345	373	374	372	390	352
CL525.Contig4	57	99	36	100	86	105	41	73	103
CL526.Contig1	104	122	90	97	72	77	84	105	125
CL526.Contig2	119	116	60	52	51	47	94	38	100
CL526.Contig3	29	33	19	15	30	26	24	32	47
CL527.Contig1	99	73	66	75	91	96	79	73	84
CL527.Contig2	8	6	22	16	0	8	8	13	0
CL528.Contig1	0	0	0	0	0	0	0	1	0
CL528.Contig2	25	26	30	29	27	32	26	30	30
CL528.Contig3	56	63	57	73	56	49	66	59	49
CL529.Contig1	67	50	42	41	38	41	42	37	53
CL529.Contig2	25	44	30	29	35	33	37	39	33
CL53.Contig1	0	0	0	0	0	0	0	0	0
CL53.Contig10	16	12	11	14	12	14	18	18	10
CL53.Contig11	0	1	3	21	1	7	3	9	9
CL53.Contig12	0	0	0	0	0	0	0	0	0
CL53.Contig13	23	0	13	2	9	11	24	8	0
CL53.Contig14	0	8	17	15	0	18	2	0	19
CL53.Contig15	0	0	0	0	0	0	0	0	0
CL53.Contig16	17	17	16	12	21	20	27	18	13
CL53.Contig17	0	0	0	0	0	0	0	0	0
CL53.Contig18	34	46	33	48	46	49	27	41	43
CL53.Contig19	0	2	0	4	0	0	2	3	3
CL53.Contig2	0	0	0	0	0	0	0	0	0
CL53.Contig3	0	0	0	0	0	0	0	0	0
CL53.Contig4	0	0	1	4	0	0	0	1	0
CL53.Contig5	0	0	0	0	0	0	0	0	0
CL53.Contig6	112	90	79	74	87	59	101	76	87
CL53.Contig7	0	2	3	0	2	4	5	3	1
CL53.Contig8	1	4	8	2	8	7	4	8	6
CL53.Contig9	21	30	25	21	35	24	19	26	28
CL530.Contig1	73	85	48	76	41	50	55	77	61
CL530.Contig2	17	7	0	0	0	0	3	0	0
CL531.Contig1	126	130	173	167	142	138	127	176	188
CL531.Contig2	165	184	110	126	125	93	125	129	123
CL532.Contig1	159	284	79	248	233	208	86	407	292
CL532.Contig2	160	133	232	279	136	105	328	140	129
CL533.Contig1	0	0	6	0	0	0	0	0	0
CL533.Contig2	17	16	15	2	7	32	7	15	17
CL533.Contig3	31	6	16	19	19	12	15	18	27
CL533.Contig4	4	10	23	10	16	6	18	9	15
CL533.Contig5	18	13	8	13	11	13	9	15	6
CL533.Contig6	3	19	12	8	10	7	11	8	4
CL534.Contig1	61	50	47	65	10	37	48	13	46
CL534.Contig10	25	29	51	37	43	58	53	75	17
CL534.Contig2	67	40	50	64	70	11	91	83	25
CL534.Contig3	6	21	25	12	2	50	1	5	38
CL534.Contig4	14	35	34	64	78	85	29	82	49
CL534.Contig5	3	6	12	3	1	7	1	2	13
CL534.Contig6	4	8	13	11	25	6	17	20	13
CL534.Contig7	0	12	1	0	0	10	0	0	6
CL534.Contig8	0	17	1	0	0	10	0	0	4
CL534.Contig9	46	46	45	92	74	63	78	82	61
CL535.Contig1	149	167	118	161	152	140	148	189	163
CL535.Contig2	15	35	39	50	21	24	18	38	39
CL536.Contig1	114	126	133	124	117	126	116	129	101
CL536.Contig2	29	20	18	15	19	31	28	25	33
CL536.Contig3	38	36	31	26	42	38	37	36	42
CL537.Contig1	0	23	31	0	36	29	28	36	20
CL537.Contig2	18	19	21	46	9	40	25	37	29
CL537.Contig3	0	0	26	57	0	22	0	26	0
CL537.Contig4	20	0	0	23	0	0	0	0	0
CL537.Contig5	41	36	30	0	45	16	24	13	27
CL537.Contig6	78	30	51	45	24	40	54	35	51
CL537.Contig7	43	65	6	2	43	14	55	22	57
CL538.Contig1	71	73	23	51	1	24	9	7	39
CL538.Contig2	15	17	13	15	20	13	11	13	13
CL538.Contig3	16	17	28	28	27	29	26	24	30
CL538.Contig4	26	10	29	22	15	21	25	31	23
CL538.Contig5	25	34	25	27	42	23	39	26	26
CL539.Contig1	120	120	87	92	92	89	80	100	114
CL539.Contig2	19	13	11	11	19	22	19	23	9
CL54.Contig1	18	13	0	5	0	28	7	0	0
CL54.Contig2	22	17	48	20	28	5	19	32	14
CL54.Contig3	0	13	12	12	13	12	6	7	23
CL54.Contig4	92	74	14	60	51	83	88	73	120
CL54.Contig5	27	37	28	36	37	15	30	25	13
CL54.Contig6	0	12	59	14	11	0	0	0	0
CL54.Contig7	0	0	0	0	0	0	0	0	0
CL54.Contig8	12	13	8	11	20	18	17	13	8
CL54.Contig9	0	0	1	8	7	1	8	10	11
CL540.Contig1	0	0	0	0	0	0	0	0	0
CL540.Contig2	4	0	12	0	3	0	0	7	0
CL540.Contig3	8	6	3	8	6	0	18	3	1
CL540.Contig4	41	29	28	38	23	40	29	31	25
CL540.Contig5	95	86	108	105	109	106	109	108	96
CL540.Contig6	49	52	13	44	43	49	43	27	53
CL540.Contig7	46	26	17	32	17	34	16	40	26
CL540.Contig8	40	31	47	26	55	39	71	40	32
CL540.Contig9	20	30	65	16	39	55	17	19	14
CL541.Contig1	145	75	92	117	82	85	143	117	116
CL541.Contig2	102	157	77	89	141	121	51	102	111
CL542.Contig1	8	20	10	26	22	8	18	34	21
CL542.Contig2	3	3	6	6	5	6	0	0	5
CL542.Contig3	6	10	16	11	10	18	22	11	8
CL543.Contig1	313	297	300	360	304	357	365	345	331
CL543.Contig2	17	14	43	20	46	23	15	24	18
CL544.Contig1	143	155	134	172	171	157	161	200	162
CL544.Contig2	36	33	59	48	30	51	33	29	32
CL544.Contig3	2	0	0	0	5	0	4	5	0
CL545.Contig1	171	133	127	109	153	176	190	130	151
CL545.Contig2	0	29	35	76	27	4	19	39	0
CL545.Contig3	21	31	39	42	21	25	24	30	11
CL545.Contig4	0	0	0	0	0	4	0	4	0
CL545.Contig5	0	0	5	0	0	0	1	0	23
CL546.Contig1	548	437	579	576	617	758	596	474	456
CL546.Contig2	141	118	105	80	113	123	125	119	109
CL547.Contig1	32	30	34	32	36	31	48	29	31
CL547.Contig2	64	59	135	84	139	115	111	90	121
