baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
CRO_T137633	10.38220659	-0.217480779	0.71301358	-0.305016321	0.760353722	1
CRO_T120602	10.37832695	-0.218120098	0.716512308	-0.304419193	0.760808548	1
CRO_T110184	35.31074874	-0.121919354	0.400556499	-0.304374924	0.76084227	0.9998771
CRO_T104956	34.31777813	-0.122926414	0.403988652	-0.304281848	0.760913173	0.9998771
CRO_T113140	39.27669779	-0.115341384	0.379652201	-0.303808021	0.761274156	0.9998771
CRO_T109681	10.38119106	-0.217648726	0.716680442	-0.303690059	0.761364032	1
CRO_T137740	10.37496693	-0.216265807	0.712441963	-0.303555683	0.761466419	1
CRO_T129774	4.988225168	-0.312318582	1.029219573	-0.303451849	0.761545537	1
CRO_T131847	52.22938663	-0.105279194	0.347193004	-0.303229596	0.761714896	0.9998771
CRO_T102049	4.983329999	-0.314009348	1.036053293	-0.303082235	0.761827192	1
CRO_T124335	188.4650482	-0.061379964	0.202531719	-0.303063464	0.761841497	0.9998771
CRO_T117238	41.25610145	-0.112979511	0.372915575	-0.302962705	0.761918284	0.9998771
CRO_T111396	11.38343238	-0.207077048	0.683510872	-0.30296087	0.761919682	1
CRO_T133144	32.31761021	-0.125094993	0.413651022	-0.30241674	0.762334395	0.9998771
CRO_T129971	10.37693717	-0.215939181	0.71428727	-0.302314196	0.762412558	1
CRO_T115540	11.37816296	-0.205664014	0.680452685	-0.30224587	0.762464639	1
CRO_T133021	102.7829327	-0.083673206	0.27716914	-0.301885	0.762739731	0.9998771
CRO_T125139	8.365589128	-0.245521794	0.813296445	-0.30188475	0.762739921	1
CRO_T120473	11.37714743	-0.205816504	0.68190047	-0.301827778	0.762783354	1
CRO_T139015	11.38050745	-0.2075273	0.687862778	-0.301698692	0.762881765	1
CRO_T115607	63.99171217	-0.090792427	0.301366918	-0.301268723	0.763209589	0.9998771
CRO_T116860	99.86834253	-0.075117617	0.249375225	-0.301223256	0.763244257	0.9998771
CRO_T135650	31.31974443	-0.126574862	0.420432689	-0.301058564	0.763369837	0.9998771
CRO_T102999	42.24857616	-0.11175836	0.371243188	-0.301038143	0.763385409	0.9998771
CRO_T139100	11.37523802	-0.206104277	0.684972365	-0.300894296	0.7634951	1
CRO_T114544	43.88273223	-0.108002572	0.359006198	-0.300837627	0.763538315	0.9998771
CRO_T127282	10.37789187	-0.215775445	0.717585388	-0.300696542	0.763645906	1
CRO_T103671	40.27024885	-0.113957503	0.379011916	-0.300669975	0.763666166	0.9998771
CRO_T116853	5.994781206	-0.279510841	0.929643443	-0.300664564	0.763670293	1
CRO_T117694	5.994781206	-0.279510841	0.929643443	-0.300664564	0.763670293	1
CRO_T123192	5.994781206	-0.279510841	0.929643443	-0.300664564	0.763670293	1
CRO_T116283	31.33135963	-0.127594742	0.424604399	-0.300502639	0.763793784	0.9998771
CRO_T133531	12.37938875	-0.197044737	0.656123588	-0.300316496	0.763935752	0.9998771
CRO_T122254	5.996751438	-0.278948855	0.929747548	-0.300026448	0.764156982	1
CRO_T125267	5.996751438	-0.278948855	0.929747548	-0.300026448	0.764156982	1
CRO_T124035	11.37187801	-0.204407812	0.681481986	-0.299946025	0.764218327	1
CRO_T127880	5.99376568	-0.279808661	0.933467483	-0.299751911	0.764366399	1
CRO_T129899	10.36671175	-0.215200727	0.718333295	-0.299583395	0.764494952	1
CRO_T119634	58.40235209	-0.095040561	0.31728344	-0.299544663	0.764524499	0.9998771
CRO_T103364	11.3709233	-0.204548469	0.682909708	-0.29952491	0.764539569	1
CRO_T108736	35.28809879	-0.119361299	0.398510033	-0.29951893	0.764544131	0.9998771
CRO_T141167	31.30812924	-0.125571408	0.41932186	-0.299463062	0.764586752	0.9998771
CRO_T129466	12.3731038	-0.195881281	0.654632821	-0.299223128	0.764769803	0.9998771
CRO_T121599	5.995796733	-0.279225953	0.933575273	-0.299093133	0.764868986	1
CRO_T110542	10.37108729	-0.216893515	0.725259183	-0.299056558	0.764896892	1
CRO_T122053	42.88246114	-0.108178727	0.361986871	-0.298847101	0.765056711	0.9998771
CRO_T131735	11.37384824	-0.204110498	0.683080471	-0.298808862	0.765085889	1
CRO_T104070	53.43320701	-0.097899462	0.327926873	-0.298540528	0.765290649	0.9998771
CRO_T112304	12.37608956	-0.195471064	0.654807563	-0.298516809	0.765308749	0.9998771
CRO_T113093	100.8429686	-0.074219063	0.248726222	-0.298396616	0.765400471	0.9998771
CRO_T106088	5.988496255	-0.277190366	0.929430059	-0.298236929	0.765522339	1
CRO_T106704	5.988496255	-0.277190366	0.929430059	-0.298236929	0.765522339	1
CRO_T117312	5.988496255	-0.277190366	0.929430059	-0.298236929	0.765522339	1
CRO_T123778	12.37214909	-0.196014596	0.657361897	-0.29818369	0.765562969	0.9998771
CRO_T105706	5.98945096	-0.276918507	0.929480337	-0.297928312	0.765757879	1
CRO_T106118	5.98945096	-0.276918507	0.929480337	-0.297928312	0.765757879	1
CRO_T111411	5.98945096	-0.276918507	0.929480337	-0.297928312	0.765757879	1
CRO_T130989	5.98945096	-0.276918507	0.929480337	-0.297928312	0.765757879	1
CRO_T134492	5.98945096	-0.276918507	0.929480337	-0.297928312	0.765757879	1
CRO_T115905	52.80714214	-0.100360255	0.337085901	-0.297729019	0.765909993	0.9998771
CRO_T125976	10.37540201	-0.21862932	0.734327264	-0.297727364	0.765911257	1
CRO_T113196	5.990466487	-0.276628296	0.929534162	-0.297598848	0.766009354	1
CRO_T119413	12.36878908	-0.194451015	0.654301498	-0.297188705	0.766322445	0.9998771
CRO_T123292	13.3719851	-0.187048387	0.62946026	-0.297156784	0.766346813	0.9998771
CRO_T111693	13.37001487	-0.187298925	0.630509653	-0.297059568	0.766421032	0.9998771
CRO_T121487	13.37001487	-0.187298925	0.630509653	-0.297059568	0.766421032	0.9998771
CRO_T133016	12.36777355	-0.194589187	0.655563297	-0.296827459	0.766598241	0.9998771
CRO_T110269	30.31712886	-0.126728366	0.427062663	-0.296744194	0.766661814	0.9998771
CRO_T109055	68.3313478	-0.091090043	0.307341508	-0.296380541	0.766939484	0.9998771
CRO_T121604	13.36906017	-0.187422097	0.632938382	-0.296114286	0.767142804	0.9998771
CRO_T111731	5.991421192	-0.276350363	0.93346244	-0.296048723	0.767192873	1
CRO_T128612	12.36586414	-0.19484933	0.658230839	-0.296019753	0.767214996	0.9998771
CRO_T106821	25.34120293	-0.13730095	0.464019961	-0.295894491	0.767310658	0.9998771
CRO_T108391	32.29736558	-0.122985771	0.415760079	-0.295809475	0.767375587	0.9998771
CRO_T135265	15.37012197	-0.174405656	0.590688932	-0.29525804	0.767796768	0.9998771
CRO_T110937	13.36570015	-0.185971913	0.630204431	-0.295097756	0.767919204	0.9998771
CRO_T138661	42.86462181	-0.107081827	0.362885066	-0.29508469	0.767929185	0.9998771
CRO_T102719	15.3711375	-0.174293225	0.590745403	-0.295039494	0.76796371	0.9998771
CRO_T112238	13.37491004	-0.186676822	0.633027214	-0.294895413	0.768073776	0.9998771
CRO_T112981	5.990405665	-0.27663573	0.93836821	-0.294805095	0.768142774	1
CRO_T130117	14.36985088	-0.179556652	0.609120009	-0.294780419	0.768161625	0.9998771
CRO_T139670	277.7818987	-0.051642746	0.175282959	-0.294625024	0.768280344	0.9998771
CRO_T101068	14.37086641	-0.179436464	0.609177366	-0.294555369	0.76833356	0.9998771
CRO_T107744	5.998660848	-0.278412166	0.945599328	-0.294429319	0.768429866	1
CRO_T117997	16.36900327	-0.168484418	0.572251097	-0.294423932	0.768433982	0.9998771
CRO_T137282	468.5742281	-0.044829289	0.152268033	-0.294410374	0.768444341	0.9998771
CRO_T125592	39.89114747	-0.110954226	0.37700022	-0.29430812	0.768522468	0.9998771
CRO_T122958	27.67969221	-0.136482954	0.463806915	-0.294266751	0.768554077	0.9998771
CRO_T136526	15.36383702	-0.173460568	0.589532701	-0.294234006	0.768579097	0.9998771
CRO_T109897	42.86754675	-0.106962906	0.363790686	-0.294023211	0.768740167	0.9998771
CRO_T121302	25.3266628	-0.136267768	0.463818604	-0.29379539	0.768914258	0.9998771
CRO_T102964	67.95245262	-0.08848859	0.301269282	-0.293719258	0.768972438	0.9998771
CRO_T122655	22.73162484	-0.155291179	0.52874706	-0.293696535	0.768989803	0.9998771
CRO_T132107	14.36064099	-0.178895992	0.60959656	-0.29346621	0.769165823	0.9998771
CRO_T138583	15.36186679	-0.173680979	0.592257255	-0.293252599	0.769329082	0.9998771
CRO_T125488	88.08894058	-0.08071661	0.275259708	-0.293238013	0.76934023	0.9998771
CRO_T126733	15.37507796	-0.173859974	0.592948374	-0.293212666	0.769359603	0.9998771
CRO_T105936	16.3617028	-0.16770198	0.571965803	-0.293202808	0.769367138	0.9998771
CRO_T114372	16.36176362	-0.167695337	0.571969339	-0.293189381	0.7693774	0.9998771
CRO_T124108	16.36894245	-0.168495702	0.574872836	-0.293100823	0.769445088	0.9998771
CRO_T123830	23.81401267	-0.157167439	0.536300067	-0.293058772	0.769477229	0.9998771
CRO_T110436	5.984181536	-0.27428318	0.936268245	-0.292953629	0.769557596	1
CRO_T115170	22.35287502	-0.145892819	0.498086794	-0.292906419	0.769593682	0.9998771
CRO_T128697	17.3596294	-0.162595644	0.555167698	-0.292876629	0.769616453	0.9998771
CRO_T119943	21.34631898	-0.147324094	0.503298568	-0.292717094	0.769738403	0.9998771
CRO_T138907	36.27631961	-0.117238964	0.400742487	-0.292554365	0.7698628	0.9998771
CRO_T103792	19.35979732	-0.154887602	0.529772937	-0.292366014	0.770006791	0.9998771
CRO_T105059	17.37512424	-0.164000245	0.561073981	-0.292297006	0.770059548	0.9998771
CRO_T112670	13.3594152	-0.184886845	0.633088172	-0.292039645	0.770256312	0.9998771
CRO_T108438	18.35260001	-0.158502529	0.543125393	-0.291834134	0.770413445	0.9998771
CRO_T138425	38.89050213	-0.110574948	0.379141321	-0.291645732	0.770557505	0.9998771
CRO_T134187	16.35643337	-0.166709327	0.571654803	-0.291625867	0.770572696	0.9998771
CRO_T139945	18.36485647	-0.158747231	0.544393641	-0.291603757	0.770589602	0.9998771
CRO_T128500	15.36149253	-0.172081546	0.590306749	-0.291512077	0.770659709	0.9998771
CRO_T128610	14.36553616	-0.178313374	0.611876843	-0.291420366	0.77072984	0.9998771
CRO_T110866	38.88027671	-0.110362085	0.378727229	-0.291402562	0.770743455	0.9998771
CRO_T113341	22.34461984	-0.145382302	0.499050698	-0.2913177	0.770808352	0.9998771
CRO_T117378	6.991692279	-0.251299557	0.862926287	-0.291217872	0.770884695	1
CRO_T137803	6.991692279	-0.251299557	0.862926287	-0.291217872	0.770884695	1
CRO_T104401	17.35334445	-0.161757772	0.55558826	-0.29114685	0.77093901	0.9998771
CRO_T110501	16.35738808	-0.166609418	0.572556138	-0.290992283	0.771057221	0.9998771
CRO_T114543	18.34828529	-0.157523659	0.541457387	-0.290925312	0.771108442	0.9998771
CRO_T117166	23.33626149	-0.141892656	0.488178887	-0.290657093	0.77131359	0.9998771
CRO_T119006	6.993662511	-0.250819462	0.863037574	-0.290624035	0.771338876	1
CRO_T110377	18.34733058	-0.157611068	0.542887206	-0.290320099	0.771571364	0.9998771
CRO_T109522	40.86546942	-0.107982994	0.372137594	-0.290169538	0.771686539	0.9998771
CRO_T130233	13.36132461	-0.184628782	0.637845493	-0.289456904	0.772231754	0.9998771
CRO_T108019	17.35626938	-0.161468524	0.558011709	-0.289364042	0.772302809	0.9998771
CRO_T135512	70.18697704	-0.08368805	0.289258161	-0.28931958	0.77233683	0.9998771
CRO_T117423	6.990737574	-0.251544196	0.869619712	-0.289257698	0.772384182	1
CRO_T115690	36.88981458	-0.112534947	0.389096207	-0.289221394	0.772411961	0.9998771
CRO_T110666	17.36363068	-0.162202886	0.561048202	-0.289106864	0.772499601	0.9998771
CRO_T104842	16.36037384	-0.166294534	0.575290104	-0.289062045	0.772533898	0.9998771
CRO_T110796	6.986362033	-0.24905919	0.862726991	-0.288688302	0.772819916	1
CRO_T114018	18.34397057	-0.156543839	0.542543208	-0.288537091	0.772935643	0.9998771
CRO_T112582	16.35110313	-0.165715463	0.574607974	-0.288397431	0.773042534	0.9998771
CRO_T121286	16.35110313	-0.165715463	0.574607974	-0.288397431	0.773042534	0.9998771
CRO_T111614	6.98737756	-0.248811265	0.862784516	-0.288381699	0.773054575	1
CRO_T126575	6.98737756	-0.248811265	0.862784516	-0.288381699	0.773054575	1
CRO_T128442	6.98737756	-0.248811265	0.862784516	-0.288381699	0.773054575	1
CRO_T104526	3.60937233	-0.35137227	1.219524679	-0.288122312	0.773253114	1
CRO_T120002	75.15398279	-0.083883616	0.29166648	-0.287601153	0.773652062	0.9998771
CRO_T116448	6.988332265	-0.24857472	0.865851282	-0.287087085	0.774045641	1
CRO_T138878	34.89790185	-0.114288491	0.398441198	-0.28683904	0.774235568	0.9998771
CRO_T128047	34.89796267	-0.114285427	0.398718413	-0.286631927	0.774394165	0.9998771
CRO_T110245	1199.55316	-0.050874076	0.177611503	-0.28643458	0.774545293	0.9998771
CRO_T135547	6.987316738	-0.248819376	0.869529401	-0.286154069	0.774760121	1
CRO_T103264	60.63644143	-0.088781292	0.310585819	-0.28585108	0.774992184	0.9998771
CRO_T117413	145.0731595	-0.060996132	0.213600151	-0.285562213	0.775213449	0.9998771
CRO_T118690	26.34526911	-0.13774553	0.483042545	-0.285162314	0.775519791	0.9998771
CRO_T138660	32.92102514	-0.117824498	0.413208943	-0.285145081	0.775532993	0.9998771
CRO_T130977	7.994888304	-0.231875616	0.813770433	-0.284939839	0.775690234	1
CRO_T104941	7.394978757	-0.267984498	0.940726717	-0.284869657	0.775744003	1
CRO_T137553	33.91318642	-0.115434984	0.405249472	-0.28484919	0.775759684	0.9998771
CRO_T111675	37.8849008	-0.110397546	0.387598304	-0.284824636	0.775778497	0.9998771
CRO_T137512	7.988603352	-0.230088723	0.808978394	-0.284418873	0.776089398	1
CRO_T137514	7.988603352	-0.230088723	0.808978394	-0.284418873	0.776089398	1
CRO_T139103	7.988603352	-0.230088723	0.808978394	-0.284418873	0.776089398	1
CRO_T133821	6.981092609	-0.246785479	0.868030235	-0.284305165	0.776176528	1
CRO_T107339	116.8143745	-0.065775468	0.23196435	-0.283558522	0.776748727	0.9998771
CRO_T136671	31.91542381	-0.117844636	0.415688433	-0.283492698	0.776799178	0.9998771
CRO_T101134	34.88342253	-0.113521459	0.400519914	-0.283435242	0.776843216	0.9998771
CRO_T140595	59.61882692	-0.088202582	0.311447957	-0.283201671	0.777022248	0.9998771
CRO_T137443	6.982047314	-0.246541049	0.871096723	-0.283023736	0.777158642	1
CRO_T113851	67.1767477	-0.083564847	0.295970199	-0.282342097	0.777681209	0.9998771
CRO_T118402	7.982318401	-0.22831847	0.80870185	-0.282327127	0.777692687	1
CRO_T114285	78.15073394	-0.084706506	0.300313615	-0.282060159	0.777897382	0.9998771
CRO_T126691	52.03894389	-0.093407781	0.331374661	-0.281879672	0.778035777	0.9998771
CRO_T124162	461.7332017	-0.044289785	0.157225596	-0.281695768	0.7781768	0.9998771
CRO_T111525	66.18670202	-0.083436635	0.296567279	-0.281341339	0.778448607	0.9998771
CRO_T137385	38.86918114	-0.108828055	0.387185004	-0.281075077	0.778652817	0.9998771
CRO_T123827	28.93529026	-0.122886373	0.438326599	-0.280353448	0.779206348	0.9998771
CRO_T131705	16.34050346	-0.163666668	0.585253836	-0.27965074	0.779745475	0.9998771
CRO_T132901	42.46795745	-0.102448287	0.36646522	-0.27955801	0.779816626	0.9998771
CRO_T108688	8.985514426	-0.213558644	0.764184904	-0.279459386	0.779892302	1
CRO_T125263	8.986469131	-0.213378729	0.764240942	-0.279203478	0.780088675	1
CRO_T126762	8.987484657	-0.213186676	0.764300837	-0.278930319	0.780298301	1
CRO_T125570	41.47701789	-0.102737036	0.368756592	-0.278603931	0.780548796	0.9998771
CRO_T108303	8.983544194	-0.213939123	0.768516399	-0.278379385	0.780721143	1
CRO_T134649	28.91649623	-0.121331964	0.435868749	-0.278368121	0.780729789	0.9998771
CRO_T137984	8.980184179	-0.211795636	0.763950502	-0.277237381	0.781597839	1
CRO_T102933	26.93955871	-0.12616748	0.455171104	-0.277186928	0.781636577	0.9998771
CRO_T105039	42.45023977	-0.10133055	0.365726144	-0.277066738	0.781728861	0.9998771
CRO_T119757	8.988500184	-0.212997829	0.768807561	-0.277049602	0.781742019	1
CRO_T111376	50.04199061	-0.095095537	0.343274419	-0.277024828	0.781761042	0.9998771
CRO_T134767	8.981199706	-0.211603545	0.764010412	-0.276964217	0.781807583	1
CRO_T100886	52.04676399	-0.093141812	0.33648642	-0.276807046	0.78192827	0.9998771
CRO_T110644	28.91110516	-0.120764968	0.436330352	-0.276774164	0.78195352	0.9998771
CRO_T110084	9.98871045	-0.20175632	0.729773708	-0.276464221	0.782191537	1
CRO_T138599	55.65613997	-0.089898942	0.325196601	-0.2764449	0.782206375	0.9998771
CRO_T112628	38.49103447	-0.105622867	0.38213606	-0.276401205	0.782239931	0.9998771
CRO_T102594	64.19974528	-0.083353304	0.301976856	-0.276025472	0.782528502	0.9998771
CRO_T131704	8.982589489	-0.214135588	0.775795813	-0.276020552	0.782532281	1
CRO_T119647	156.4508245	-0.05687623	0.206104419	-0.275958325	0.782580075	0.9998771
CRO_T117589	6.975823185	-0.244416316	0.885974803	-0.275872762	0.782645795	1
CRO_T127838	9.982425499	-0.200313093	0.726220764	-0.275829476	0.782679043	1
CRO_T118101	47.06403349	-0.095564876	0.346669457	-0.275665693	0.782804848	0.9998771
CRO_T114578	6.984972251	-0.245735355	0.891867815	-0.275528897	0.782909928	1
CRO_T126603	9.98439573	-0.19997869	0.72633674	-0.275325037	0.783066531	1
CRO_T140774	24.94231572	-0.129033245	0.46929793	-0.27494953	0.783355014	0.9998771
CRO_T131817	9.983441025	-0.20014251	0.728018482	-0.27491405	0.783382272	1
CRO_T108115	23.94546547	-0.131056135	0.477645925	-0.274379259	0.78379318	0.9998771
CRO_T128645	23.94642018	-0.130988584	0.477692452	-0.274211123	0.783922381	0.9998771
CRO_T133120	247.4259453	-0.050278641	0.183457708	-0.274061211	0.784037582	0.9998771
CRO_T139035	9.976140547	-0.198881199	0.725922307	-0.273970365	0.784107396	1
CRO_T104106	23.94540465	-0.131062867	0.478595954	-0.273848673	0.784200917	0.9998771
CRO_T130258	9.977095252	-0.19871942	0.725978388	-0.273726358	0.78429492	1
CRO_T118929	23.93816499	-0.130509241	0.47688392	-0.273670879	0.784337559	0.9998771
CRO_T121462	613.8438498	-0.046026089	0.168216059	-0.273612931	0.784382096	0.9998771
CRO_T128053	10.97933657	-0.189461196	0.693532097	-0.273183025	0.784712528	1
CRO_T119471	351.1857463	-0.048463399	0.17744192	-0.273122604	0.784758971	0.9998771
CRO_T118268	10.97832104	-0.189620363	0.694955427	-0.272852553	0.78496656	1
CRO_T122619	10.97832104	-0.189620363	0.694955427	-0.272852553	0.78496656	1
CRO_T128046	7.971718731	-0.224291201	0.822055535	-0.272841908	0.784974743	1
CRO_T119014	81.94582092	-0.075190778	0.275655871	-0.272770459	0.785029669	0.9998771
CRO_T115881	10.9813068	-0.189157416	0.693648897	-0.27269908	0.785084542	1
CRO_T134523	10.9813068	-0.189157416	0.693648897	-0.27269908	0.785084542	1
CRO_T125343	26.91004336	-0.12327406	0.452295804	-0.272551855	0.785197725	0.9998771
CRO_T135062	22.94029922	-0.132762587	0.487171899	-0.272516924	0.78522458	0.9998771
CRO_T130284	99.019142	-0.068886905	0.252812833	-0.272481838	0.785251555	0.9998771
CRO_T124994	10.97736634	-0.189770635	0.696613118	-0.272418981	0.78529988	1
CRO_T131944	55.39811799	-0.094231918	0.345960178	-0.272377933	0.785331438	0.9998771
CRO_T120470	24.9244764	-0.127180201	0.467634878	-0.271964747	0.785649126	0.9998771
CRO_T128533	24.93470181	-0.127504466	0.468992717	-0.271868754	0.785722938	0.9998771
CRO_T102333	4.599043746	-0.290353928	1.068487587	-0.271742912	0.785819704	1
CRO_T117678	4.599043746	-0.290353928	1.068487587	-0.271742912	0.785819704	1
CRO_T112406	22.95179277	-0.134156555	0.493990659	-0.271577109	0.785947203	0.9998771
CRO_T108414	10.97305162	-0.188153898	0.693224638	-0.271418365	0.786069279	1
CRO_T116259	10.97305162	-0.188153898	0.693224638	-0.271418365	0.786069279	1
CRO_T132422	10.97305162	-0.188153898	0.693224638	-0.271418365	0.786069279	1
CRO_T107792	10.98232233	-0.189002849	0.696902862	-0.271204007	0.786234131	1
CRO_T109955	10.97400633	-0.188006932	0.693281108	-0.271184271	0.78624931	1
CRO_T114586	10.97400633	-0.188006932	0.693281108	-0.271184271	0.78624931	1
CRO_T122893	10.97400633	-0.188006932	0.693281108	-0.271184271	0.78624931	1
CRO_T129410	11.97720235	-0.180272962	0.665013444	-0.27108168	0.786328212	0.9998771
CRO_T106849	9.969855596	-0.197442767	0.728881322	-0.270884657	0.786479746	1
CRO_T110427	59.24507952	-0.085420579	0.315379971	-0.270849727	0.786506612	0.9998771
CRO_T109041	52.65055318	-0.0894359	0.330207605	-0.270847485	0.786508336	0.9998771
CRO_T122161	11.97427741	-0.18069069	0.667637389	-0.270641958	0.786666422	0.9998771
CRO_T140705	11.97427741	-0.18069069	0.667637389	-0.270641958	0.786666422	0.9998771
CRO_T112285	193.161857	-0.052111663	0.19264041	-0.270512624	0.786765907	0.9998771
CRO_T117052	21.93710319	-0.134473582	0.497404446	-0.270350583	0.786890554	0.9998771
CRO_T107441	66.78953651	-0.080629571	0.298307017	-0.270290562	0.786936725	0.9998771
CRO_T109653	98.1475186	-0.07123711	0.263623015	-0.270223408	0.786988385	0.9998771
CRO_T105467	10.9729908	-0.188162599	0.696422466	-0.270184561	0.787018269	1
CRO_T116743	71.52776964	-0.083575901	0.309335916	-0.270178458	0.787022964	0.9998771
CRO_T106729	19.95153623	-0.140455448	0.519894698	-0.27016134	0.787036133	0.9998771
